injected,truth
82.719,45.25
45.25,45.25
45.25,45.25
45.25,45.25
45.25,45.25
45.25,45.25
45.25,45.25
45.25,45.25
45.25,45.25
47.0,47.0
50.0,50.0
49.5,49.5
65.575,49.5
49.0,49.0
48.5,48.5
47.5,47.5
47.0,47.0
47.0,47.0
47.0,47.0
46.25,46.25
45.75,45.75
46.5,46.5
46.5,46.5
46.5,46.5
46.5,46.5
46.5,46.5
49.392,46.5
46.5,46.5
35.748,46.5
46.5,46.5
46.5,46.5
46.5,46.5
46.5,46.5
46.5,46.5
46.5,46.5
46.5,46.5
34.827,46.5
46.0,46.0
46.0,46.0
45.5,45.5
45.5,45.5
44.75,44.75
44.25,44.25
43.75,43.75
43.75,43.75
43.63,43.63
43.63,43.63
6.476,42.0
65.738,41.5
41.5,41.5
65.297,41.5
15.693,42.0
42.0,42.0
42.75,42.75
42.75,42.75
42.75,42.75
42.75,42.75
54.827,43.88
43.88,43.88
44.63,44.63
45.0,45.0
46.13,46.13
50.665,47.0
47.5,47.5
47.5,47.5
31.937,47.5
47.5,47.5
47.5,47.5
47.5,47.5
48.13,48.13
48.13,48.13
48.63,48.63
49.13,49.13
49.63,49.63
49.63,49.63
49.63,49.63
49.63,49.63
49.63,49.63
6.514,49.63
49.0,49.0
49.0,49.0
13.648,49.0
49.0,49.0
49.0,49.0
28.564,49.0
49.0,49.0
49.0,49.0
49.0,49.0
49.0,49.0
49.5,49.5
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
48.88,48.88
49.0,49.0
49.0,49.0
49.0,49.0
49.0,49.0
49.0,49.0
49.0,49.0
49.0,49.0
49.0,49.0
49.0,49.0
49.63,49.63
50.13,50.13
50.13,50.13
50.13,50.13
50.0,50.0
50.0,50.0
50.0,50.0
60.005,50.0
50.0,50.0
50.0,50.0
50.0,50.0
6.403,50.0
50.0,50.0
50.0,50.0
50.0,50.0
45.634,50.0
50.0,50.0
43.969,50.0
50.0,50.0
50.0,50.0
49.5,49.5
74.972,49.5
26.812,49.5
49.5,49.5
49.0,49.0
49.0,49.0
49.5,49.5
50.0,50.0
48.88,48.88
48.88,48.88
48.88,48.88
48.88,48.88
48.88,48.88
48.88,48.88
48.38,48.38
48.38,48.38
48.38,48.38
48.38,48.38
48.38,48.38
48.38,48.38
48.75,48.75
48.75,48.75
49.25,49.25
49.25,49.25
49.75,49.75
17.276,50.25
50.0,50.0
80.831,50.0
51.38,51.38
52.0,52.0
52.5,52.5
53.0,53.0
52.0,52.0
9.469,52.0
51.5,51.5
50.5,50.5
70.554,50.0
49.5,49.5
64.308,50.13
51.0,51.0
51.88,51.88
52.0,52.0
53.25,53.25
54.25,54.25
53.75,53.75
53.5,53.5
53.5,53.5
53.5,53.5
53.5,53.5
53.5,53.5
53.5,53.5
62.491,53.5
53.5,53.5
53.5,53.5
53.5,53.5
53.5,53.5
54.0,54.0
54.0,54.0
53.5,53.5
53.5,53.5
53.0,53.0
53.0,53.0
54.0,54.0
54.0,54.0
54.5,54.5
54.5,54.5
55.0,55.0
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
54.25,54.25
54.25,54.25
54.25,54.25
54.25,54.25
53.88,53.88
54.25,54.25
54.25,54.25
54.25,54.25
54.25,54.25
11.624,54.25
54.75,54.75
54.75,54.75
54.75,54.75
54.75,54.75
53.0,53.0
53.0,53.0
53.0,53.0
29.269,53.0
53.0,53.0
53.0,53.0
53.0,53.0
53.0,53.0
53.0,53.0
53.0,53.0
53.0,53.0
53.0,53.0
53.5,53.5
53.5,53.5
53.5,53.5
53.5,53.5
54.0,54.0
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
55.0,55.0
54.5,54.5
55.13,55.13
55.75,55.75
55.75,55.75
55.75,55.75
55.25,55.25
55.25,55.25
39.194,54.75
19.285,54.25
54.25,54.25
54.25,54.25
11.071,54.5
55.0,55.0
54.75,54.75
42.078,54.75
54.75,54.75
54.75,54.75
55.5,55.5
55.5,55.5
56.13,56.13
56.13,56.13
56.63,56.63
56.75,56.75
58.25,58.25
59.75,59.75
57.88,57.88
57.88,57.88
57.88,57.88
57.88,57.88
57.25,57.25
57.63,57.63
57.63,57.63
57.63,57.63
57.38,57.38
57.38,57.38
57.63,57.63
57.63,57.63
58.25,58.25
58.25,58.25
59.13,59.13
59.13,59.13
59.75,59.75
59.75,59.75
58.75,58.75
59.0,59.0
58.0,58.0
58.0,58.0
57.75,57.75
57.75,57.75
57.0,57.0
23.446,57.25
57.25,57.25
57.25,57.25
57.0,57.0
57.0,57.0
57.63,57.63
58.13,58.13
58.13,58.13
58.13,58.13
56.5,56.5
55.88,55.88
55.88,55.88
55.88,55.88
54.25,54.25
54.25,54.25
54.25,54.25
54.25,54.25
53.25,53.25
50.782,53.25
52.88,52.88
52.88,52.88
52.88,52.88
52.88,52.88
54.13,54.13
54.25,54.25
44.38,55.63
55.5,55.5
55.25,55.25
55.25,55.25
55.75,55.75
56.25,56.25
55.25,55.25
54.75,54.75
47.97,55.13
54.0,54.0
53.0,53.0
52.5,52.5
53.0,53.0
54.0,54.0
54.211,53.0
53.0,53.0
53.13,53.13
53.63,53.63
26.317,53.63
53.63,53.63
53.63,53.63
53.63,53.63
54.0,54.0
54.0,54.0
54.0,54.0
42.654,54.0
54.0,54.0
54.0,54.0
54.0,54.0
54.0,54.0
54.0,54.0
25.417,54.0
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
54.75,54.75
54.75,54.75
55.25,55.25
55.25,55.25
55.25,55.25
55.25,55.25
54.75,54.75
54.75,54.75
54.75,54.75
54.75,54.75
54.75,54.75
54.75,54.75
54.0,54.0
54.0,54.0
54.0,54.0
54.0,54.0
54.5,54.5
55.0,55.0
55.0,55.0
54.5,54.5
54.5,54.5
54.5,54.5
54.13,54.13
54.13,54.13
53.63,53.63
53.13,53.13
53.13,53.13
53.13,53.13
52.63,52.63
50.309,51.63
51.63,51.63
51.63,51.63
50.88,50.88
50.38,50.38
50.38,50.38
50.38,50.38
50.75,50.75
51.0,51.0
51.0,51.0
32.099,51.0
51.0,51.0
51.0,51.0
51.5,51.5
51.5,51.5
5.017,51.5
13.486,51.5
51.5,51.5
51.5,51.5
51.5,51.5
51.5,51.5
50.88,50.88
50.88,50.88
50.88,50.88
50.88,50.88
16.033,51.25
51.25,51.25
50.25,50.25
51.0,51.0
51.0,51.0
50.5,50.5
50.0,50.0
50.0,50.0
30.436,48.13
47.0,47.0
46.5,46.5
46.25,46.25
46.25,46.25
46.25,46.25
46.25,46.25
46.25,46.25
46.25,46.25
46.25,46.25
46.0,46.0
46.13,46.13
45.5,45.5
46.13,46.13
45.75,45.75
45.75,45.75
46.25,46.25
46.25,46.25
43.467,46.5
58.945,46.5
46.75,46.75
46.75,46.75
46.5,46.5
46.5,46.5
46.25,46.25
46.25,46.25
47.0,47.0
59.305,47.5
47.5,47.5
54.566,47.5
54.604,47.75
47.75,47.75
48.0,48.0
48.25,48.25
48.25,48.25
48.25,48.25
47.75,47.75
47.75,47.75
47.75,47.75
47.75,47.75
46.75,46.75
81.187,46.75
46.0,46.0
46.13,46.13
45.88,45.88
45.88,45.88
43.38,43.38
42.5,42.5
42.5,42.5
74.645,42.5
43.5,43.5
44.0,44.0
44.0,44.0
44.0,44.0
44.0,44.0
44.0,44.0
43.5,43.5
43.75,43.75
43.5,43.5
43.0,43.0
42.63,42.63
42.63,42.63
43.0,43.0
42.75,42.75
43.25,43.25
43.75,43.75
43.75,43.75
43.75,43.75
36.429,44.38
44.38,44.38
44.38,44.38
44.38,44.38
44.0,44.0
44.0,44.0
43.5,43.5
43.13,43.13
43.38,43.38
43.38,43.38
43.38,43.38
43.38,43.38
43.38,43.38
43.38,43.38
43.88,43.88
43.0,43.0
43.0,43.0
78.761,43.0
43.38,43.38
43.38,43.38
43.0,43.0
43.0,43.0
41.146,43.0
43.0,43.0
43.0,43.0
43.0,43.0
42.5,42.5
42.5,42.5
42.25,42.25
76.969,41.75
41.75,41.75
41.75,41.75
41.75,41.75
41.75,41.75
40.88,40.88
41.13,41.13
40.75,40.75
40.75,40.75
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.25,41.25
41.25,41.25
40.88,40.88
40.88,40.88
40.75,40.75
40.75,40.75
39.88,39.88
81.08,39.88
39.5,39.5
39.5,39.5
50.537,39.5
39.5,39.5
39.0,39.0
39.38,39.38
38.88,38.88
38.88,38.88
38.88,38.88
17.974,38.88
39.38,39.38
39.38,39.38
39.5,39.5
39.5,39.5
39.5,39.5
39.5,39.5
38.0,38.0
38.0,38.0
38.0,38.0
38.0,38.0
38.5,38.5
39.0,39.0
69.111,39.75
40.0,40.0
40.5,40.5
40.5,40.5
40.5,40.5
58.946,40.5
52.359,40.0
40.0,40.0
40.0,40.0
40.0,40.0
39.25,39.25
38.75,38.75
38.75,38.75
38.25,38.25
38.38,38.38
38.38,38.38
38.0,38.0
37.5,37.5
37.75,37.75
37.25,37.25
36.75,36.75
36.88,36.88
25.298,37.63
37.13,37.13
37.75,37.75
8.921,39.0
39.38,39.38
39.75,39.75
40.0,40.0
39.5,39.5
39.75,39.75
37.568,39.75
10.634,39.75
39.38,39.38
38.88,38.88
38.38,38.38
37.88,37.88
37.75,37.75
37.5,37.5
37.0,37.0
37.5,37.5
37.5,37.5
60.254,37.5
37.5,37.5
76.281,37.0
36.38,36.38
36.38,36.38
36.38,36.38
36.25,36.25
36.0,36.0
36.0,36.0
36.5,36.5
36.25,36.25
36.0,36.0
36.25,36.25
36.0,36.0
36.25,36.25
36.0,36.0
35.5,35.5
35.5,35.5
35.5,35.5
35.5,35.5
35.5,35.5
35.63,35.63
35.0,35.0
35.25,35.25
15.594,35.25
35.0,35.0
33.75,33.75
33.75,33.75
33.63,33.63
64.861,33.63
34.0,34.0
34.0,34.0
35.0,35.0
35.0,35.0
35.0,35.0
35.13,35.13
35.5,35.5
35.5,35.5
35.5,35.5
35.38,35.38
35.0,35.0
34.75,34.75
35.0,35.0
35.0,35.0
35.25,35.25
35.25,35.25
36.5,36.5
37.25,37.25
38.5,38.5
39.25,39.25
39.63,39.63
39.5,39.5
39.38,39.38
40.63,40.63
40.13,40.13
40.13,40.13
6.637,39.13
38.5,38.5
38.5,38.5
38.5,38.5
38.13,38.13
38.13,38.13
37.63,37.63
20.506,37.63
38.13,38.13
38.5,38.5
38.5,38.5
68.527,38.0
38.5,38.5
38.25,38.25
38.5,38.5
38.5,38.5
38.0,38.0
62.69,38.0
38.0,38.0
38.0,38.0
38.0,38.0
38.25,38.25
38.75,38.75
38.75,38.75
39.25,39.25
39.25,39.25
39.75,39.75
54.088,39.75
39.5,39.5
40.0,40.0
40.0,40.0
40.0,40.0
57.412,40.13
40.5,40.5
38.0,38.0
38.25,38.25
38.0,38.0
38.25,38.25
38.75,38.75
39.75,39.75
38.75,38.75
39.75,39.75
40.0,40.0
39.75,39.75
39.75,39.75
39.25,39.25
39.5,39.5
39.5,39.5
41.0,41.0
42.13,42.13
41.25,41.25
40.75,40.75
41.38,41.38
41.75,41.75
41.5,41.5
41.25,41.25
41.0,41.0
40.75,40.75
43.25,43.25
44.0,44.0
43.75,43.75
43.75,43.75
43.75,43.75
43.75,43.75
43.63,43.63
43.13,43.13
43.0,43.0
43.0,43.0
40.759,41.75
42.25,42.25
42.5,42.5
42.5,42.5
40.63,40.63
41.75,41.75
41.25,41.25
42.5,42.5
42.5,42.5
42.25,42.25
41.5,41.5
5.504,41.75
42.0,42.0
42.25,42.25
42.25,42.25
42.25,42.25
42.38,42.38
9.936,41.88
40.75,40.75
40.25,40.25
40.25,40.25
40.25,40.25
39.13,39.13
39.0,39.0
38.0,38.0
37.38,37.38
37.88,37.88
38.25,38.25
37.75,37.75
37.5,37.5
37.0,37.0
52.551,37.0
37.0,37.0
37.75,37.75
38.13,38.13
82.05,38.13
38.5,38.5
37.5,37.5
36.25,36.25
34.88,34.88
35.921,34.5
34.5,34.5
34.5,34.5
34.5,34.5
34.5,34.5
34.5,34.5
34.5,34.5
34.5,34.5
36.38,36.38
37.0,37.0
37.0,37.0
37.0,37.0
37.75,37.75
38.5,38.5
38.0,38.0
37.25,37.25
76.022,37.5
38.0,38.0
38.25,38.25
38.25,38.25
39.75,39.75
40.25,40.25
40.0,40.0
39.5,39.5
39.0,39.0
39.25,39.25
38.88,38.88
9.946,38.88
37.63,37.63
37.75,37.75
37.38,37.38
37.0,37.0
12.126,36.25
30.322,35.0
40.531,35.5
35.25,35.25
35.5,35.5
35.5,35.5
37.0,37.0
37.0,37.0
37.0,37.0
10.004,37.0
36.75,36.75
36.75,36.75
36.25,36.25
36.0,36.0
36.5,36.5
37.0,37.0
36.25,36.25
36.25,36.25
36.25,36.25
36.5,36.5
36.75,36.75
36.75,36.75
36.75,36.75
36.75,36.75
36.5,36.5
36.5,36.5
36.25,36.25
36.25,36.25
13.675,36.5
36.75,36.75
37.25,37.25
37.5,37.5
37.5,37.5
65.613,37.5
33.091,39.0
39.0,39.0
39.0,39.0
39.0,39.0
38.5,38.5
37.25,37.25
37.5,37.5
38.0,38.0
38.5,38.5
39.0,39.0
39.5,39.5
40.0,40.0
39.75,39.75
39.25,39.25
38.5,38.5
38.0,38.0
38.5,38.5
38.5,38.5
38.5,38.5
38.5,38.5
38.5,38.5
38.5,38.5
38.0,38.0
37.75,37.75
37.5,37.5
37.5,37.5
35.75,35.75
36.13,36.13
36.13,36.13
36.13,36.13
35.88,35.88
67.16,36.0
35.75,35.75
35.5,35.5
35.75,35.75
35.0,35.0
35.5,35.5
35.5,35.5
36.0,36.0
36.25,36.25
36.5,36.5
68.751,37.0
37.5,37.5
37.5,37.5
38.0,38.0
38.25,38.25
37.38,37.38
37.38,37.38
36.88,36.88
36.88,36.88
36.88,36.88
36.88,36.88
37.0,37.0
37.5,37.5
37.5,37.5
37.5,37.5
38.0,38.0
38.25,38.25
38.75,38.75
38.75,38.75
38.5,38.5
37.5,37.5
37.38,37.38
37.38,37.38
37.38,37.38
37.38,37.38
37.38,37.38
37.38,37.38
37.38,37.38
37.38,37.38
36.75,36.75
36.63,36.63
36.0,36.0
36.0,36.0
47.464,36.25
36.75,36.75
37.25,37.25
37.5,37.5
37.88,37.88
71.179,38.25
38.25,38.25
38.5,38.5
38.5,38.5
38.25,38.25
37.75,37.75
38.25,38.25
38.0,38.0
38.0,38.0
38.0,38.0
38.0,38.0
38.0,38.0
38.0,38.0
56.278,38.25
38.63,38.63
39.0,39.0
39.38,39.38
20.021,34.88
7.855,34.25
34.5,34.5
34.5,34.5
35.25,35.25
35.75,35.75
36.25,36.25
37.0,37.0
37.0,37.0
37.25,37.25
37.0,37.0
37.0,37.0
37.0,37.0
37.0,37.0
37.0,37.0
36.75,36.75
36.75,36.75
36.75,36.75
36.5,36.5
36.25,36.25
36.208,36.25
36.25,36.25
36.25,36.25
36.25,36.25
70.212,36.75
36.75,36.75
37.0,37.0
37.0,37.0
37.38,37.38
37.38,37.38
37.0,37.0
37.25,37.25
37.25,37.25
37.25,37.25
12.446,38.25
38.75,38.75
38.25,38.25
38.0,38.0
38.0,38.0
38.0,38.0
37.5,37.5
37.5,37.5
37.75,37.75
37.75,37.75
37.75,37.75
36.5,36.5
36.5,36.5
36.75,36.75
37.25,37.25
37.25,37.25
37.75,37.75
37.75,37.75
38.0,38.0
38.5,38.5
72.752,40.25
41.13,41.13
40.5,40.5
56.786,40.5
50.337,40.5
40.5,40.5
40.5,40.5
13.241,40.5
40.75,40.75
40.75,40.75
71.462,42.25
42.5,42.5
43.0,43.0
43.0,43.0
45.199,41.13
40.88,40.88
40.25,40.25
39.75,39.75
41.0,41.0
40.75,40.75
41.5,41.5
41.5,41.5
30.041,41.75
41.0,41.0
41.5,41.5
34.498,41.75
42.5,42.5
43.0,43.0
42.75,42.75
42.0,42.0
42.25,42.25
42.25,42.25
42.75,42.75
42.75,42.75
42.5,42.5
42.5,42.5
41.25,41.25
41.25,41.25
40.5,40.5
15.968,40.5
40.25,40.25
40.25,40.25
40.25,40.25
40.25,40.25
39.75,39.75
39.75,39.75
40.25,40.25
40.0,40.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
38.917,41.0
42.13,42.13
43.0,43.0
43.5,43.5
15.714,43.5
44.5,44.5
45.25,45.25
46.0,46.0
46.0,46.0
46.5,46.5
47.0,47.0
46.25,46.25
44.75,44.75
44.25,44.25
44.25,44.25
44.0,44.0
44.25,44.25
44.25,44.25
44.25,44.25
44.25,44.25
44.25,44.25
46.13,46.13
46.5,46.5
46.25,46.25
45.75,45.75
45.25,45.25
45.0,45.0
44.5,44.5
44.5,44.5
5.577,43.38
43.38,43.38
8.505,41.75
41.25,41.25
40.88,40.88
40.88,40.88
41.13,41.13
41.13,41.13
41.13,41.13
41.13,41.13
40.75,40.75
47.256,40.0
40.5,40.5
40.75,40.75
41.75,41.75
41.75,41.75
41.75,41.75
41.75,41.75
42.0,42.0
42.5,42.5
41.88,41.88
41.75,41.75
41.0,41.0
41.0,41.0
39.75,39.75
39.38,39.38
40.0,40.0
40.0,40.0
40.25,40.25
40.25,40.25
40.25,40.25
40.25,40.25
40.0,40.0
39.5,39.5
39.5,39.5
39.5,39.5
39.5,39.5
39.5,39.5
40.0,40.0
40.0,40.0
39.5,39.5
39.5,39.5
39.5,39.5
39.5,39.5
39.5,39.5
39.5,39.5
39.75,39.75
39.75,39.75
41.13,41.13
24.529,41.13
16.228,41.63
42.0,42.0
42.0,42.0
43.133,42.0
42.0,42.0
42.0,42.0
42.0,42.0
42.0,42.0
42.5,42.5
42.25,42.25
42.25,42.25
42.25,42.25
41.38,41.38
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
74.586,41.0
65.652,41.0
57.168,41.0
41.5,41.5
41.5,41.5
41.5,41.5
41.5,41.5
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
69.561,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
19.063,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.5,41.5
41.5,41.5
41.25,41.25
41.25,41.25
76.706,41.75
42.25,42.25
42.5,42.5
42.75,42.75
42.25,42.25
42.25,42.25
42.25,42.25
42.25,42.25
42.44,42.44
42.44,42.44
42.44,42.44
42.44,42.44
41.94,41.94
41.94,41.94
41.94,41.94
41.94,41.94
42.19,42.19
43.964,42.44
42.0,42.0
42.0,42.0
42.0,42.0
42.0,42.0
42.0,42.0
47.967,42.0
42.25,42.25
16.997,41.88
42.13,42.13
42.13,42.13
42.13,42.13
42.13,42.13
54.118,42.5
42.5,42.5
42.5,42.5
42.5,42.5
42.5,42.5
42.5,42.5
42.5,42.5
42.5,42.5
42.63,42.63
42.63,42.63
43.13,43.13
24.876,43.38
43.63,43.63
43.63,43.63
44.0,44.0
44.0,44.0
44.0,44.0
24.651,44.0
45.25,45.25
45.06,45.06
45.06,45.06
45.06,45.06
45.06,45.06
45.06,45.06
45.06,45.06
45.06,45.06
45.0,45.0
45.0,45.0
8.728,46.94
47.44,47.44
80.594,48.75
48.63,48.63
46.607,50.13
50.5,50.5
50.25,50.25
50.5,50.5
51.0,51.0
50.5,50.5
50.0,50.0
49.75,49.75
48.75,48.75
48.75,48.75
5.414,48.38
47.63,47.63
54.856,45.75
45.75,45.75
45.75,45.75
45.75,45.75
44.5,44.5
43.75,43.75
44.0,44.0
44.5,44.5
45.5,45.5
45.5,45.5
46.5,46.5
47.0,47.0
47.5,47.5
48.0,48.0
48.5,48.5
48.5,48.5
48.0,48.0
47.5,47.5
46.5,46.5
46.25,46.25
46.25,46.25
46.25,46.25
45.75,45.75
46.0,46.0
44.13,44.13
43.13,43.13
43.63,43.63
49.58,43.88
44.25,44.25
44.25,44.25
44.25,44.25
44.25,44.25
44.63,44.63
44.88,44.88
45.38,45.38
65.308,46.38
46.38,46.38
46.38,46.38
47.25,47.25
47.25,47.25
47.25,47.25
39.448,47.25
47.0,47.0
47.0,47.0
47.0,47.0
56.229,47.0
46.75,46.75
46.75,46.75
46.75,46.75
46.75,46.75
47.0,47.0
47.0,47.0
48.13,48.13
48.38,48.38
48.38,48.38
48.38,48.38
48.38,48.38
48.38,48.38
48.13,48.13
33.892,48.13
48.13,48.13
48.13,48.13
47.0,47.0
67.978,47.0
46.75,46.75
46.5,46.5
46.0,46.0
46.0,46.0
46.44,46.44
46.44,46.44
46.44,46.44
46.44,46.44
45.44,45.44
43.5,43.5
44.0,44.0
45.5,45.5
45.5,45.5
45.5,45.5
45.5,45.5
45.5,45.5
45.0,45.0
43.868,44.5
44.0,44.0
43.5,43.5
43.5,43.5
43.5,43.5
43.75,43.75
43.88,43.88
43.88,43.88
43.88,43.88
32.173,43.38
43.38,43.38
43.38,43.38
43.38,43.38
43.88,43.88
43.88,43.88
79.601,43.0
42.75,42.75
42.75,42.75
42.75,42.75
42.75,42.75
42.75,42.75
42.75,42.75
42.75,42.75
59.106,44.0
44.38,44.38
44.88,44.88
41.045,44.88
44.88,44.88
44.88,44.88
44.88,44.88
13.181,44.88
44.0,44.0
44.0,44.0
43.0,43.0
39.999,43.0
43.0,43.0
43.0,43.0
82.036,43.0
43.0,43.0
38.99,43.0
43.0,43.0
43.0,43.0
43.0,43.0
43.0,43.0
43.25,43.25
43.0,43.0
43.0,43.0
43.0,43.0
43.0,43.0
43.5,43.5
43.5,43.5
44.63,44.63
44.63,44.63
44.63,44.63
44.63,44.63
64.759,44.63
44.63,44.63
44.13,44.13
44.13,44.13
46.0,46.0
46.0,46.0
46.5,46.5
46.5,46.5
47.25,47.25
47.25,47.25
47.0,47.0
47.0,47.0
47.0,47.0
47.0,47.0
47.0,47.0
47.0,47.0
47.0,47.0
47.0,47.0
47.5,47.5
47.5,47.5
47.5,47.5
58.686,47.5
47.5,47.5
47.5,47.5
79.913,47.25
46.38,46.38
46.88,46.88
47.38,47.38
47.38,47.38
47.38,47.38
46.88,46.88
46.5,46.5
46.5,46.5
37.515,46.5
46.25,46.25
43.75,43.75
42.75,42.75
42.25,42.25
44.0,44.0
44.75,44.75
44.25,44.25
43.75,43.75
44.5,44.5
12.568,45.0
45.5,45.5
46.0,46.0
45.5,45.5
45.5,45.5
45.25,45.25
45.0,45.0
45.0,45.0
45.0,45.0
44.13,44.13
44.38,44.38
44.13,44.13
43.75,43.75
30.473,43.75
43.75,43.75
43.25,43.25
43.0,43.0
43.0,43.0
65.918,43.0
42.75,42.75
42.5,42.5
44.25,44.25
39.954,44.75
44.25,44.25
43.75,43.75
45.38,45.38
45.38,45.38
45.38,45.38
45.38,45.38
45.75,45.75
46.75,46.75
45.5,45.5
45.0,45.0
45.0,45.0
25.025,45.0
45.0,45.0
45.0,45.0
44.0,44.0
44.5,44.5
45.38,45.38
45.88,45.88
45.5,45.5
45.0,45.0
44.75,44.75
44.75,44.75
44.75,44.75
44.75,44.75
44.5,44.5
44.5,44.5
44.25,44.25
22.681,44.0
43.5,43.5
72.731,43.75
42.88,42.88
42.38,42.38
41.88,41.88
41.88,41.88
41.88,41.88
41.88,41.88
43.0,43.0
43.5,43.5
43.5,43.5
43.5,43.5
42.662,43.5
43.5,43.5
43.25,43.25
43.25,43.25
42.75,42.75
42.5,42.5
41.75,41.75
41.5,41.5
41.5,41.5
41.5,41.5
40.5,40.5
8.657,40.5
40.25,40.25
40.25,40.25
40.0,40.0
40.25,40.25
40.5,40.5
41.0,41.0
16.05,41.25
42.25,42.25
42.25,42.25
42.25,42.25
41.5,41.5
41.5,41.5
40.25,40.25
40.0,40.0
66.479,39.63
39.13,39.13
39.13,39.13
39.13,39.13
38.63,38.63
38.63,38.63
37.13,37.13
71.072,37.63
37.63,37.63
38.13,38.13
37.0,37.0
37.0,37.0
36.25,36.25
36.0,36.0
36.5,36.5
36.75,36.75
35.25,35.25
26.498,35.25
34.75,34.75
34.5,34.5
34.25,34.25
34.63,34.63
34.63,34.63
11.163,34.63
34.25,34.25
34.0,34.0
33.75,33.75
21.842,33.5
75.345,33.5
33.5,33.5
33.5,33.5
33.5,33.5
33.5,33.5
33.5,33.5
33.63,33.63
33.75,33.75
31.999,35.0
35.0,35.0
34.5,34.5
25.95,33.0
33.63,33.63
34.5,34.5
34.5,34.5
34.5,34.5
77.527,34.5
34.5,34.5
33.88,33.88
33.44,33.44
33.94,33.94
43.871,33.5
34.0,34.0
34.0,34.0
34.0,34.0
34.0,34.0
34.0,34.0
34.0,34.0
34.5,34.5
34.5,34.5
34.5,34.5
33.25,33.25
33.75,33.75
34.25,34.25
34.5,34.5
34.06,34.06
35.13,35.13
35.38,35.38
34.087,36.5
37.0,37.0
37.5,37.5
37.5,37.5
37.5,37.5
37.5,37.5
38.13,38.13
38.13,38.13
38.63,38.63
37.63,37.63
16.49,37.25
37.25,37.25
54.778,36.75
36.25,36.25
20.415,36.25
36.25,36.25
36.63,36.63
36.63,36.63
37.13,37.13
37.13,37.13
36.75,36.75
36.0,36.0
36.0,36.0
36.0,36.0
36.0,36.0
37.0,37.0
15.416,37.0
37.0,37.0
37.13,37.13
37.13,37.13
36.63,36.63
36.63,36.63
36.38,36.38
36.38,36.38
36.38,36.38
36.38,36.38
36.63,36.63
24.751,36.63
36.13,36.13
36.38,36.38
20.592,36.88
36.5,36.5
36.5,36.5
36.5,36.5
36.5,36.5
18.157,36.5
36.5,36.5
36.5,36.5
36.75,36.75
36.75,36.75
36.5,36.5
36.5,36.5
36.25,36.25
36.25,36.25
35.75,35.75
35.75,35.75
35.5,35.5
35.25,35.25
35.25,35.25
35.25,35.25
35.44,35.44
35.25,35.25
35.5,35.5
35.44,35.44
35.13,35.13
35.38,35.38
35.38,35.38
35.38,35.38
35.38,35.38
35.38,35.38
35.13,35.13
35.13,35.13
35.13,35.13
35.13,35.13
34.88,34.88
34.88,34.88
34.25,34.25
34.25,34.25
34.0,34.0
76.725,34.0
34.0,34.0
80.895,34.0
34.0,34.0
33.75,33.75
33.75,33.75
33.75,33.75
33.25,33.25
33.69,33.69
33.69,33.69
33.69,33.69
33.94,33.94
33.25,33.25
32.75,32.75
32.75,32.75
34.13,34.13
33.63,33.63
34.25,34.25
34.25,34.25
34.25,34.25
34.25,34.25
34.75,34.75
34.75,34.75
34.75,34.75
22.677,34.75
34.75,34.75
34.75,34.75
34.75,34.75
34.75,34.75
34.75,34.75
34.75,34.75
35.25,35.25
35.25,35.25
35.0,35.0
35.0,35.0
35.0,35.0
35.0,35.0
35.0,35.0
35.0,35.0
35.0,35.0
35.0,35.0
35.0,35.0
35.0,35.0
34.5,34.5
34.75,34.75
38.5,38.5
38.56,38.56
39.5,39.5
39.13,39.13
39.94,39.94
22.417,39.44
39.5,39.5
39.75,39.75
39.75,39.75
39.75,39.75
40.5,40.5
40.63,40.63
41.25,41.25
41.75,41.75
41.25,41.25
40.0,40.0
40.25,40.25
57.715,40.25
78.568,42.5
42.5,42.5
44.25,44.25
45.0,45.0
43.0,43.0
42.0,42.0
42.25,42.25
42.25,42.25
24.949,42.75
42.75,42.75
42.38,42.38
41.88,41.88
43.25,43.25
42.88,42.88
59.313,43.38
43.5,43.5
43.75,43.75
43.75,43.75
43.5,43.5
43.5,43.5
42.75,42.75
64.1,42.75
42.0,42.0
42.0,42.0
41.75,41.75
41.75,41.75
42.0,42.0
41.75,41.75
41.75,41.75
41.75,41.75
41.13,41.13
40.88,40.88
40.88,40.88
40.88,40.88
41.25,41.25
41.25,41.25
41.25,41.25
41.25,41.25
41.5,41.5
41.75,41.75
40.75,40.75
40.75,40.75
34.434,40.38
40.5,40.5
40.5,40.5
40.5,40.5
